,Unnamed: 0,Wav_path,Lyric_path
313,313,37393037335f3434.wav,Cốdốilòngtỏramạnhmẽ Màsaotráitimemđauthếnày Mộtlầnsaucuối Emsẽthôikhócvìanh Cóbaogiờanhnghĩvềem Vềnhữngđắngcay Emđanggánhchịu Từngngàytrôiqua Lànhữngnỗiđaukhôngphainhòa
149,149,37343031385f3537.wav,Hânhoanchúcnhau Chúc nhau một năm Anlànhyênvui Chobầytrẻthơ Cùngkhoeáomới Chonhữngngườilớn Lìxìtrẻcon Tấtcảmọingười Hânhoanchúcnhau
124,124,37363838345f3239.wav,"Phốxa,phốxangỡnhưthậtgần Câuyêuthươngchìmtrongnỗinhớ Mơvềmộtngàycómưaêmđềm Đibênemchiềutrênlốivắng Phốxa,phốxangỡnhưthậtgần"
901,901,37313839315f3436.wav,Giờđây Chỉcómình....tôi. Lạnhlùnghàngcây Imđứngbuồntênh Tìnhnhânthấyđâu Talừadốimình Mưathubaybay Thấmướtvaigầy Tìnhyêuđãchếttừđây Giọtmưanhưnước... Mắtđầy....
896,896,38303433365f3233.wav,Conđườngcũsaothậtbìnhyên Vớinhữngnétchữvẫncònđọnglại Trênmảnhđờilỡmấttìnhduyên Cũngnhưthiếumột Khôngthểcộnghai Giờanhviếtđểlạingàysau Nhữngthứconngườitahoàikiếm Khôngbiếtmaitalạcvềđâu Anhgọinólànhữnghoàiniệm Rồitaphải Điđếnchântrờimớithôi Cònlạikýứckhixưaquarồi
50,50,38303533365f3238.wav,Sẽđợingàyvềchứchẳngphảixa Baongàyquaemchoanhbiết Thếnàolàmộttìnhyêuthậtsự Nênđiềuanhlàmlàdànhchoem Nhữngđiềutuyệtnhất Vàyêuemthậtsự Ngàybìnhyênnhấtlàđượcbênem Chiasẻbaođiềuđắngcayngọtbùi Chỉcónhưvậylàđủhạnhphúc Tađềuvượtquanhữngngàybuồntủi Nắmlấytayanhsẽdắtemđến Bếnbờhạnhphúcanhđãtừngmơ Bởivìemlàđiểmdừngcuối Nênanhsẽyêuđếnkhingừngthở
353,353,38313332355f3837.wav,Sayđắmthêmmộtai Lárơibuôngbẽbàngthế Thaylờiyêungâydại
1011,1011,38313638365f3436.wav,AnhlàCH4 Cứgặpemlàbaylên Ancoletylic Cồncókhiếnmìnhsaythêm KhôngnhưC6H6 Dễcháyvìlàbenzen Anhđâylàiot Chỉthănghoakhikềbênem Yêuvớichảđương Cứhọcgiỏilàbốmẹthương Khổtrướcrồisướngsau Đêmnayhẹnhòcùngxấpđềcươngnha Yêuvớichảđương Cứhọcgiỏilàbốmẹthương Khổtrướcrồisướngsau Đêmnayhẹnhòcùngxấpđềcươngnha
142,142,38313239375f3536.wav,ThươnglắmBếnTrequêmình Baoântìnhchởđầynhungnhớ Maixacáchbiệttrùngkhơi Nhưnghồnquêgiữtrọnbênđời Trămnămsắcsoncâuthề Lờihẹnướckếttìnhyêuthương
470,470,3130313435345f3437.wav,Mắtláoliênhồi Ngồiđóchờthời Trendyvềtới Likegiùmsharegiùmđê Tươngtáctốtvàođê Likegiùmsharegiùmđê Tươngtáctốtvàođê Likegiùmsharegiùmđê Tươngtáctốtvàođê Likegiùmsharegiùmđê Tươngtáctốtvàođê
399,399,37323634365f3237.wav,Emơiemơi Đườngvềquêxamấybước Đườngvềquêxamấynẻo Màsaongườinỡbỏruộngđồng Trênđườngemđi Đườngnởhoakhắpluốngcày
682,682,37353630335f3337.wav,Nhưngtôicònnhớhoài. Khiyêuaidùaikiađãdễquên Nhưngtôicònnhớhoài.
320,320,38303534365f3438.wav,Lặngnướcmắtsaungànnụcười! Vìđâuphảicốchấpđếnnhưvậy? Lặnglẽyêunaylặnglẽbuông!
19,19,37313930355f30.wav,Trongcuộcđờianhbiết Tráitimcủaanhkhôngthểnào Quênmộtngườichodẫubiếtem Sẽkhôngquayvềnữa Nhưngmàanhsaovẫnnhớ Nhưngmàanhchẳnghốitiếc Baonhiêuyêudấu Mốitìnhđầutraoem Mơngàyxưađôita
882,882,38313130315f313532.wav,"Quayvề""G"" Đểtacóthể Làchínhmình"
861,861,37393935375f38.wav,"Mónquàanhgiữtặngem Sợemsẽbiếttâmtư Nênanhđãgiữlặngim Rồiquaylưngbướcđi Giảvờnhưchưabiếtgì Chạythậtnhanh,hứavớilòng Rằnghếthômnay Anhkhôngtheođuổiemnữa Anhkhôngchờhoàicơnmưa"
881,881,3132313035355f3237.wav,Emởđâuanhquangay Nhìnemđẹphơnkhiđangsay KhôngphảiOsad Nhưngnụcườiemcăngđét Khiếnchoanhômnhungnhớđêmngày Lầnđầutiêngặpemởtrongquán Nhưnganhđãphảiđem Tươngtưnàytrongtim Mặthàngnàybamẹemcònbán Đểanhđưaemvề Tìnhđẹpnhưtrongphim Yêuemlàđiềuanhcốgiảm Vìquantâmem
407,407,37373231365f3530.wav,Tráchchiduyêntìnhdangdở Đờingườicongái Chỉcómộtlầnướcmơ Nàongờtìnhyêutrắctrở Tìnhđẹplàtìnhbơvơ
537,537,39323538325f3736.wav,Từbỏýđịnhđókhi ĐộtngộtthấyLy VànụcườicủaLoan Lànụcườitỏanắng Làmthằngcuộinhưanh PhảinhẫntâmbỏHằng Emhỏivềngườiyêucũ Anhbậtcườihỉhìhi Ừcũngkhông Nhiềulắmđâuchỉbaogồm ThủyThùyThyThuThươngà ThưNguyệtVânHườngTiênMỹLuyến TrangKiềuChiXoànKimNữÁnh NàolàVyHuyềnTrinh HạnhMiTửKhiếtTràHà
677,677,38303634385f313037.wav,Dànhtrọnvẹnđểrồiđỡsầu Vàanhkhôngmuốnvềnhà Quađiệnthoạilàcâumởđầu
38,38,38303532385f3535.wav,"Làmnghệsĩđôilúccógáitheo Cònemkháxinh Nêncũngnhiềutraighẹo Cuộcđờianhvấtvảnhưmáichèo Lỡđitheochỉmonglàemhiểu Ya,châmchoemđiếumarltrắng,yea Dạyemthảhìnhchữo,yea Nhắmmắtlạivàtaynắm,yea Thảchonhauhìnhtráitim,ah Môikềmôi,mìnhyêuvậythôi Nhìncoivìtôivàem Mìnhnợnhaucảkhốitình Chưathànhđôi,thìphonecùngphone Mìnhcall,mìnhcall"
175,175,38303130395f3139.wav,Trongcáilòngchứa Khiếnôngđốkỵthằngnhóc Nàykhôngtha Đưanóđếnmột Vùngngoàibiêngiới Nơichắcchắnkhôngai Tìmthấynó Nhưngchacậubiếtđược Nhữngsựthật Nênláiphithuyền Cùngnhauđiđếnđó Nóbắtđầuđánh Nhữngconquáivật Sứcmạnhtăngnhanh VàhơncảGoku Tậpluyệnkhắcnghiệt Trênhànhtinhđó Chacậunuôinấngýchí
245,245,37393638345f3239.wav,Gặphồnướcnóbìbàbìbõm Lúclênbờvẫycáicánhchokhô Mộtconvịtxòerahaicáicánh Nókêurằng Quácquácquácquạcquạcquạc Gặphồnướcnóbìbàbìbõm Lúclênbờvẫycáicánhchokhô Haiconthằnlằncon
904,904,37333930375f3131.wav,Nơiaivuiaibuồn Sayyouloveme Ilovetobelove Vứthếtnhữnggìđãkhiến Chínhanhphảiđau Khiemnóivớianhrằng Anhđãchọnem Nhưngemđãchọnai Rồikhiemquaylưng Đivềnơirấtxaxaxamãi Biếtemkhôngtồntại Nhưnganhvẫncốgiữlấy
730,730,38313135365f3234.wav,Trongcuộcđờicókẻđếnrồingườiđi Kẻchỉdạochơi Hayởlạilàmtrikỉ Kẻdùnglờimỹmiều Thìcontimtalạiyêu Ngườidângcảtấmlòngson Tachỉvờnhưlàkhônghiểu Emđếnbêntôivìyêu Emđếnkhôngcầngìnhiều Lờinóiemnhưgióphiêu Quaymặtbỏđikhôngmộtcâuchiali Khimànđêmđãbuôngxuống
822,822,37303136395f3832.wav,Trờitancơnmưa... anhsẽ... quayvề....\.
937,937,37383832355f3335.wav,Xalàngmìnhngườitìnhyêudấu Đời ngỡ chắc rằng nàng đã bước  Đãbướcquacầu Mà nào ngờ đâu Ôm tình ấy đi tìm dãy núi cao  Đi sâu vô rừng quên tình  Hay đi vô rừng trốn mình 
154,154,39323838395f3137.wav,Làmsếplàsốcôđơn Lặngthinhlạikêutựkỷ Nóinhiềubảodànhphầnhơn Khiphậncủasếp Khôngaingẫmnghĩ. Cuộcsốnglắmlúckhốnkhó Khiếnchúngta Nhiềuphenvấpngã Nhiềukhichỉmuốnsađà. Phậnsếplắmrắcrối Chẳngdễnóira Đànemhãycốnhẹnhàng Nângniuhơnnhiềunhé! Vậylàmgìgiờ? Vậygiờlàmsao? Vậygiờphảirángnhưthế Nàonhưthếnào?
638,638,38303439375f30.wav,Làcontraicủanhà Côngnghiệpcựckỳtàiba ĐượcsinhratạiLongIsland Trítuệsiêuphàm Lạicòntàihoa Làcậubémệnh Danhthiêntài TonyStarkkhônggiốngmộtai Họckỹthuậtđiện Ởtuổi15 Vàcóphongcách Làmviệchiệnđại Nhậnbằngthạcsỹ Điệnvàvậtlý Trongthờigianngắn Cóvàithànhtựu Nhưngdobấttrắc Chamẹông Đãmấttrongmột
287,287,37363334395f3433.wav,Emcứxarời Vộivàngembênngườimới Cónỗinhớkhôngthànhlời Anhyêuemyêuthếthôi Cókhổnỗigìemcũngđã Rờixaanhmấtrồi Anhbiếtcốgắngchỉlàthừa Emcũngđâucómuốnnghe Vìcảmgiáccủaem Vớianhđâucònnữa Anhmuốnnóihếtnỗilòngnày
625,625,38313339305f30.wav,Vuốtvuốttócvàgel Đigiàysalenên Anhkhángầu Cómuốnxuốngphốdạochơi Đivòngquanh Cùngnhauđóđây Thấylắmmốimàsaoanh Nằmkhôngchèoqueotốingày Emcóthíchthầm Anhlàdânmiềntây Màguđẹptrailạlùn Caomộtméttám Chỉcóthiếuhaiphân Dángngườinhỏnhắn Chỉhơingắnhaichân Tấmthângầygầy Bodyđầyngấn Tàitửgọianhbằngthầy
1016,1016,3130343038305f3135.wav,Lôiđinhanhtrướcmắtcủaem Lúcđấy Mờdầnrồibiếnmất Rồinhiềulầnkhiemthấyanhcười Nhiềulầnnướcmắtrơixuốngướtnhòa Dặnlòngmạnhmẽđikếbên Vàmuốnnói Đừngbuồnmộtngườikhôngnhớđếnta
569,569,37383932315f3531.wav,Mườimấynămtrời Ôikhungtrờituổimộngcùng Bóngdángngườixưa Mãimãikhôngcònnữa Trongnhịpđờichơivơi Ôikhungtrờituổimộngcùng
811,811,38303630345f3534.wav,Đổxônhữngxahoadanhdámlợi Mìnhlìaxarẽngang Chẳngthểquayvề
17,17,3130303930325f3134.wav,"Ngàyqualuôntháng Đờisinhrata Lànhữngmảnhđấtthiệttòi _mẹơi,thángtrước..bamấtviệcrồi! Embé!Tađợiemởcuốivạchtrắng Tasẽđiđếnnơibìnhyên Vàrửatrôisạchnắng Chotrờisáng..rồimưatừnghạt Chonhữngvếtxămtrêndata Đungđưacùngnhạc Khôngcầnđôibàntay*Yeah* Khôngnhìnlêntrờimây*Ah* Xemthờigiantựxoay Vàtựthaysớmmai Đưangườitavềđâu*Ah*"
127,127,38303636345f3434.wav,Nhữngcũkĩquenthuộc Từlầnđầugặpgỡ Anhkhôngnghĩlàtìnhcờ NhiềuđiềubấtngờanhlàJoker ĐiểukhiểnemnhưHarleyQuinn Đểkểvềanhnhưdramaqueen Khoảnhkhắcbênnhaucứtậnhưởng Màkhôngcầnkhoe Hãynóinhữnglờithậtthà Đểthứcheđậychỉcònlàunderwear It'snotfair Itoldueverythingab'me Ustillbequite Andsmiledonlytwice
322,322,3130343139395f3631.wav,Ngườiởđóanhởđây Màsaotráitim Anhlạnhquá Cũngchỉlàdokhoảngcách Khiếntavôtình Lạcmấtnhau Yêuxakhólắm Nhớthươngmà Làmtráitimđau Mìnhđãhứa Sẽcùngđitrênđường Đờiphíatrước Ngàyhômnay Conđườngtuyếtrơilạnhtê Nhưngsaomìnhanhbước Ngàyhômquanắnglên Nhưngtìmemkhôngthấy Bâygiờbênem Lạicóai Làmchotimanh Tuyếtrơiđầy
255,255,3131393430385f3632.wav,Trămnămanhmangtheomộtđóahoa Ômấphìnhhài Khôngphaimãitìnhchung
717,717,38303137375f3835.wav,ThủyTinhđãchiếnthắng HắncướplấyMịNương NhưngSơnTinhđãngăncản CuộcchiếnFreeFirexuấthiện Nhữngtiếngsúng MịNươngchạymấtdép Còn2thằngvẫnđangsung QuaylạichỗVuaHùng Cả2đềuthấtbại MịNươngđiđâumấtbiết Baogiờmớiquaylại SơnTinhvàThủy Tinhômnhau Cùnganủi Haylà2đứa Mìnhyêunhau Luônchonóvui...
1039,1039,3133363137365f3138.wav,VềSàiGònđọcqualịchsử Từlúckhaihoang Xuốngmiềnlụctỉnhxưa Chohômnaytươnglaithêmsángngời Làmkháchbốnphương
190,190,37353330335f3936.wav,Cãivãmỗingày Làmsaotránh Chấpnhậnlàmkẻvôtình Trảkhoảngtrờixanhlại Choanh Ướcgìmộtlần Emlàanh Đểbiếtnhữnggì Anhđangnghĩ Vàướcgìemlàanh Khibuồnlấymenkhóitrắng Ratựkỉ Đểkhỏimộtmìnhnhắnnhủ Baonhiêutổnthương Phảiấpủ Mộtphútsuynghĩ Haiphútsuyngẫm Ngựctráinóvẫnđau Muốnnảothôinghĩvềanh Nhưmộtlờikhẩncầu
115,115,37353932375f3639.wav,Tìnhđừngnhạtphai Tìnhơixintìnhchớ Thêmuhoài
673,673,37383935335f3639.wav,Làmâymuốntrôi Tựdođixa Vìngàyxưanúihiền Nênníuchânmâylạiđây Naymâymuốn Phiêuducùngcơngiókia Ừthìmâycũngbuồn Nhưngnúikiađaubuồnhơn Mâyđirồi Cỏcâychẳngcònhồnnhiên Chuyệntìnhmâynúibuồn
606,606,3131393430385f3237.wav,Ngườitìnhđànhlòng Tìmvềnhữngáiân Bênngườiyêuchoemniềmvui Nhìnđoạnđườnghômnaysaobuồntênh Từngbướcchânanhnghe Chuacaytannátlòng Mongsaocuộcđờinàng Sungsướngvuibênnhunglụa Nhiềuvậtchấtxahoahoài
180,180,38313132385f3537.wav,"Bàitoáncủatìnhyêu Rằng,anhyêuemrồi Kếtquảlàbaonhiêu,babe Nhớlầnđầuemđứngbêncửalớp Nụcườiduyêndáng Vớiđôimắtbồcâu Vàanhđãchìmsâutrongánhmắt Emơianhnóithật Anhkhôngcóđùađâu Tạivìđôitakhôngchunglớp Nênanhchắclà Emsợmìnhyêuxa"
301,301,37393039325f36.wav,Thậtrathìemđangkhócthầm Đằngsaunhữngnụcườikia Đườngrộngvàdài Anhcứbướcđi Emđứnglại
828,828,37353137315f3237.wav,Thươngnhớbơvơ Nhânthếơi Saomà Hữnghờ Từlâu Âmthầm Sốngkiếpnghèonàn Baocuộctình Baolầndangdở Trongtôi Bởitrắngtay Nênngườita Mớiphụmình Thânphậnnghèo
778,778,38313237335f3531.wav,Tahãyvuivìmìnhcòncười Sốngsaocũngkhôngvừalòngtụinó 9ngườimà10ýcũngphátđiên Tụinóbỏthờigianradòmngó Mìnhtrởthànhđặcbiệt Cũnglàđiềutấtnhiên Tụinókhámưumôvànhiềutrò Mộtlòvàsảnxuấttừmộtkhuôn Tụinóluônquantâmvàrìnhmò Khimàygặptrắctrở Sơhởlụmmàyluôn Họmuốnnóisaothìnói Mìnhkhôngviệcchitheosốđông
790,790,39323437375f313237.wav,Chađãvềchưa Hãyvềđâyvớicon Chanhévàômlấymẹ
886,886,37333437305f3435.wav,Ngườingườicùngchungvuimộtlối Đờithôikhônglừadối Vìđãyêuthươngrồi Ngườingườicùngchungvuimộtlối Đờithôikhônglừadối Vìđãyêuthươngrồi Ngườingườicùngchungvuimộtlối
972,972,38313130315f313330.wav,"Bảntínhcựcchàycối Anyênhoặcmấttrắng Cậuđãbiếtmình Nênlàmgì Trongnhữngngàytới Đểđôimắtcòn Thấybìnhminh Giữlítríluôn Phảibìnhtĩnh Rờikhỏinơi Khôngcònniềmtin Quayvề""G"" Đểtacóthể Làchínhmình Đểđôimắtcòn Thấybìnhminh Giữlítrí Luônphảibìnhtĩnh Rờikhỏinơikhông Cònniềmtin Quayvề""G"""
517,517,3132303435375f3539.wav,Ngườiơixingiữlờithề ĐếVươngtrấnhuyệt HướngvềPhươngĐông
372,372,37303538365f3134.wav,"Chuônggiáođườngvanglên Đêmnoel,đêmnoel Tahãychúcnhaucâucười Mừngngàychúasinhrađời Nàomìnhcùngnắmtayvuicười Hòabìnhđếnchomuônngười Cùngcấttiếngcamừngvui"
45,45,37333132385f3534.wav,Trongmànsương Âmukhichiềuxuống Vềđâyhômnao Ngheđờithôithươngđau Mongngàysau Rừngxanhthắmmàu Khóisángvươngđồinúi Lantrongchiềuxưa Thấpthoángtronglànkhói Bóngaidừngchân Thắmthiếtcâumộngmơ
990,990,37383736345f3339.wav,Hồngnétmôi Ngónkếbênru Tatrongtìnhđôi Ngóndấuyêudệt Tiếngcaêmđềm Ngóntayvẽtìnhyêumình Ôingónnàoxinhxinh Aiaivừađeonhẫnkia Sẽkếttìnhđôilứa
157,157,37373831335f38.wav,"Trongsuốtcuộcđời Tươnglaitrảlờithôi Mộtmùaxuân Nămnàohaiđứa Ngắmhoađàorơi Lochosốphận, Lochoduyênmình Sẽthànhmộtkiếphoa"
956,956,37383031325f3336.wav,Conchimquýphảiởlồngson Anhkhôngtráchlàembộibạc Màemơianhchỉtráchem Tráchemsaoemkhôngnói Thậtlòngmình Saoemgiandốiđểlàmgì Hãynhìnmộtlầnsaucuối
171,171,37373137385f3636.wav,Hãykhócđikhócđikhócđi Chẳngtộitình Đểmainhớđếnnhớđếnđắngcay Trongcuộcđời Chomaisaukhita Bỗnglớnlêntrongđời Cònmãinhớđến Nhữngdĩvãngđãmộtthời Từngsốngtrongmơ Vẫnnhớmãi Hãykhócđikhócđikhócđi Đừngngạingùng Vàhãykhócnướcmắtướtđẫm
16,16,37393337325f3131.wav,Saocólúctabuồnnhìn Sươngđêmrơikhỏilá HàngTùngBáchlàcon Từngvươnlênnơisỏiđá Xinđấtmẹyênbình Dõitheohoàivọnglớnlao Ởgiữabaolabầutrời Choconđược Làm1đómsao Vàvớimộtgói Thườngnhưmộtthói
511,511,38303034365f30.wav,Saomàydạimàgửichiếnthư Teamtaonhưđồtể Khôngkhácgìlàbomnguyêntử Khihỏivềhuyềnthoại Thìtụitaochínhlàchứngcứ ĐếnlúcOvergame Cáithứmàynhận Làgiấychứngtử Độihìnhmàyvỡnát
48,48,37383631365f3136.wav,Tìnhyêuấy Giờđâylàemngườianh Mơướcbaođêm Sẽluônthậtgầnbênem Sẽluônlàvòngtayấmêm Sẽluônlàngườiyêuem Cùngemđiđếnchântrời Lắngnghetừngnhịptimanh
191,191,38313136365f313232.wav,Tiếnvàokhuhànhquyết Ôngthấyhạnhphúc Khicháunộimìnhxôngpha
917,917,38313137305f3932.wav,Đặcbiệtnhấtlà Vớingườithầyquá Cốcủamình Đãtừngdạydỗ Khitacầntrở Nênnghiêmtúc Cậunhưngườikhác Khônglàcậunữa Rađòndứtkhoác Gạcbỏnhútnhát Đểnhữngvếtchém Cậuđầysátlực Đúnglàđệtử CủacựuMinhTrụ Họcđượckỹthuật Còncảtốcđộ Tuychỉsửdụng Mộttrongsáuthứckiếm Nhưngsaunàycó
515,515,37303339345f3537.wav,Thôi hết rồi Xanhaumuônđời Sầunàydẫmnáthồntôi
743,743,37303634355f3339.wav,Traovềanhluôncóanh Lẽnàogiờemlãngquên Ngườiyêuơianhcólỗigì Haylàemđãyêuairồi Thậtlòngemhãynóiđi Tronglòngđangvươngvấngì
749,749,38313134355f30.wav,Ngàyquangàygióthétgào Vìanhhữnghờ Dùbiếtsẽbuồnlòngvẫnmãichờ
480,480,37383233335f3739.wav,Choconmồcôi Mẹđừngmãirađi Ôimẹyêu
283,283,37393337325f3534.wav,Ngủyêntrênthềmnhà Chothâncontraigầy Saytrongmắtmẹhiềnhòa Vàcóchiếcghếchangồi Nhìnconlúcrađời Nghetiếngquạtngàyxưa Dùkhoảnhkhắcấyxavời Aisẽlàmnhòađi Từngbuồnđautrênmắtlệ Cuộcđờihãy Chohọbìnhyên
784,784,3130313238395f3639.wav,Vẫnlaukhônướcmắt Sẵnsàngchoemmộtbờvai Dùbiếtlàmvậylàsai Nếukhônglàanh Thìlỗinàylàdoaichonên Anhcầnphảitrảemvề Somebodyelse Saotaquênđi Chuyệntìnhhômqua Somebodyelse Mộtngườinhớmong Dùngườicóairồi Mộtngườikhácbênem Mộtngườinhắctênem Giữlạinơiđâylà Nhữngkỷniệmvềnhau Somebodyelsesomebodyelse
714,714,37363633315f3339.wav,Nênrồinỗiđausẽ Quanhanhmàthôi Nhữngkỷniệmnày Emxingửilạinơitim Nhớkhixưađôimình Hẹnhòquennhau Quánxáquanhvenđường Ngậpmàuyêuthương Emđãômanhngạingùng Đantayvòngqualưng
225,225,37333935375f3334.wav,Tavềphốxưa Never fall in love. Tìnhyêungõtốisâu. Hồntangỡmìnhvềđâulúc đãlỡxarờinhau. ôi!Tìnhkiathángnămphainhòa. Chiềunaymìnhtrởvềchốnđây.
26,26,38303830385f3837.wav,LàmhồnanhngâyngấtvìThanhHương Đưatayragiữlấyanhđi Khônglàanhsaymấtvìanhthương Emthôichẳngaicả Nồngấmnhưlàbìnhminh Hayhoànghônbuôngxuống Đêmtốichẳngphainhòa Đểbiểnkiacósóngthêm Hayniềmvuiđongđếm Vẫncóanhbênemmà Nênđiềuquantrọngnhấtlà Emchỉcầnđưatayra
853,853,38303534365f37.wav,Lặngnhìnaiđangđibênmộtngười Lặnglẽbuôngsaokhôngđànhtâm Cứyêuthôi Nhẹnhàngbênngànnỗiđau Lặngnướcmắtsaungànnụcười! Vìđâuphảicốchấpđếnnhưvậy? Lặnglẽyêunaylặnglẽbuông!
437,437,37353332385f3130.wav,Chẳngcóaiyêuembằnganh Hãybướcquamọibuồnvuikhókhăn Đểcónhaungàysau Ngườiyêuơianhluôncầnem Thươngemyêuemrấtnhiều Chỉcầnthấyem Tronganhhạnhphúclắmrồi Trêntráiđấtnàysẽchẳngcóai Yêuembằnganh
1028,1028,37393932325f3330.wav,Nămmớianhemchúngtalạilên Xuânnămnayđến(lênluônemơi) Baonhiêucâuchúc(lênluônemơi) Chúcgiađìnhnhànhàluônhạnhphúc Xuốnglàmgìrồilạiphảilên Hoamaiđuasắccùngrạorựcđónxuân Hyvọngmộtnămmớiluônbìnhan Lênlàlênlàlênlàlên Mẹ nấu bánh chưng xanh Làngiókhẽlayđưa
364,364,37353339355f3234.wav,"Chiềunghĩlạigiờđây Anhmớihiểu Thảhồntheomây, Phiêutheogió Chẵngcòntâmđâuyêuaiđó Mộthạnhphúcảotrong Anhgiờđâycũngđâu Cònaiđểtraocả Phảikhônghả? Anhhãyvềbênemdùnó Làchútmiễncưỡngcủatìnhyêu Choem1chútấmápdùbiếtlà Mộthạnhphúcảochỉcầncóanh Cùngngắmsaotrêntrờicao Emơihãymởmắtra Vànóivớianh1câuđiemah Dùnólà1câu Đầyoántráchhaysĩvã Anhđãsai,anhbiếtsai, Anhnhậnsaitấtcảmà Anhđãvấpvàđãngã Ngãthậtđau,đaurấtđau Nhưnggiờcóđauđếnmấythì Cũngđâucònđâu"
229,229,37333032315f3537.wav,Vấnvươngđôimá Dịuhiền Áoemmàutím Đậmđàvìlà Buổibanđầu Tagầnnhau Nóinhaunghe Câuchuyệncũ Tâmtưchovơi Baonỗibuồn Bướcvàođời Giờgặplạinét Thắmmôiem Tiếnghẹnhò
37,37,37353631365f3636.wav,IDon'tWantToBeAlone Đôitayhéokhô Vãnđangbaongày Côđơnchấtchứa Tronganhhaogầy Cầuxinthờigian Nơiemngừngtrôi Đểyêuthươngtronganh Đượclấpđầy Đừngvôitanbiến Theonhưcơngió Sưởiấmđêmđể Choanhlo Bênnhautrongtay
669,669,37353935305f3438.wav,"Connhớbiểnxanh nơimàcontừnglớnlên Dùcóđixaquêhươngcáchmấy cũngluônphảinhớđến Nhữnglúcvuihaylúcbuồn luônthảtâmhồnrabiểncả Nơiyênbình,nơigiảitỏahết nhữngtâmsựcủalòngta Connhớnhữnggìđẹpnhất ởtrongkíứccònđọnglại Vàtấtnhiêncùngnhữngnỗiđau vếtxẹohằnđóchưahềphai Conxinlỗiconbấthiếu cứ mãi làm 2 người buồn thôi  Nhưngmàđừnglo conhứa"
1040,1040,37303333365f3236.wav,Tanàobiết Emởđâu Emlàai Trêncuộcđờinày Đểtươngtư Tìmquênsầucay Emlàai Chotađợichờ Monglạithấy Emtrongcơnsay Emlàai Phảichănglàthật Màsaota
374,374,38313535385f3733.wav,Nơimàhắnẩnnấp Thìtêntrộmđóchínhlà Ngườianhđãbỏqua Cậubiếtsứcmạnh Củamìnhđãđượctrao Đồngnghĩasứmệnh Phảibảovệtấtcả Nhữngngườivôtội Họrấtcầncócậu Nêncậuphảichọn Nhữngviệclàmcaocả Quyềnlựccànglớn Tráchnhiệmcàngnặngnề Nhưngcậukhókhăn Đốimặtvớitàichính Vìsaucáichết ĐộtngộtcủaChúBen DìMaygiàyếu Khôngthểlochomình Tìmmộtcôngviệc Đểtrangtrảicuộcsống Vôtìnhđọcđược Cómộtmứcthưởnglớn Chụpảnhrõnét Ngoạihìnhcủangườinhện
469,469,37383538375f3537.wav,Nướcmắtnàomàkhôngđắng Từnaytôiđànhtâmsống..... Riêng...mình.....
1041,1041,38303533365f3939.wav,Bếnbờhạnhphúcanhđãtừngmơ Bởivìemlàđiểmdừngcuối Nênanhsẽyêuđếnkhingừngthở
687,687,37393137365f3437.wav,"Giọngemnóikềbêntai Dùđãlâuanhkhôngnhắctên! Emtrongcơnmơ,trongkhisay Âmvangbêntainhưđâuđây Đãqua,ngàydàiđãqua Ánhnắnggầntắt,thuyềnaiđãxa Embướcnơithảm,ngườitarảihoa Nơitatừngđến,khôngcòncãivã Và Muốnđượcnghe Giọngemnóibêntai Dùhailốitađigiờxalắm"
928,928,37343339375f30.wav,"Chẳngcóaicóthểhọcthuộclòngbàihọccuộcsống, Điềuđóhoàntoànđúng Tuyrằngcáibeatnócũnhưngcảmxúcthìkhôngcũ Hãynghenhacbằngtim Chứđừngnghenhạcbằngtai GiốngnhưlờiZenkytừngnói Taorót1lyrượuvàtaouốngcạnlynày"
767,767,3131393838315f3731.wav,Chođếnkhicơnmưa Kiangừngrơi Vìhìnhbóngem Trongtimanhkhông Thểnàothaythế Nơiđâytừnggiờ Từngphútvẫn Mongngườiquayvề Nơinàoemđến Sẽkhôngcòncó Anhkềbên Giữmãitrongtim 1lờihứaxin Emđừngquên Nhữnggìtađãcó
793,793,37303436335f3234.wav,Thờigiannhưngừngtrôi Đểanhmãicóem Thờigianơiđừngtrôi Đểanhđượcyêuem
194,194,3131393438395f3631.wav,Anhhọaemvàobứctranh Chỉđểngắmemmỗikhibuồn Đâudámtráchbởisốanhnghèo Đâuthểthựchiệnđiềuemmuốn Đànhngặmngùinénchặtnổiđau Vàolòngkhiđêmxuống Thôicứcoinhưcuộcđờinày Giốngnhưmộtvởtuồng Dòngnướclênhđênhdầntrôi Bóngdángemđãxarờitôi Cóbuồnlòngcốtrông Phaimờtheothángnăm
933,933,37373730355f3935.wav,Bướcđiâmthầm Lòng buồn như chiều rơi Nghe chăng thu ơi 
943,943,37323930305f3636.wav,"RiêngemluôntinanhlàRealLove Ifeelyourtouch Ineedyourlove Thinkcanyousee It’snothinghardtosee It’snothinghardtosee Babygirl,Iknowyou’remyRealLove Embiếtđãđưaanh Giấcmơemtrọnvẹn AnhlàRealLove Ifeelyourtouch Ineedyourlove Thinkcanyousee"
503,503,37303732305f3132.wav,Ngườisaochưađếnvớita Tìnhsaochưathấyghéqua. Dùcontimvẫnthiếttha Mộngxưacũngvơitheothángngày. Hãychoemmôihônnồngnàn Lỡmaisauduyêntamuộnmàng
1042,1042,3130313536305f3933.wav,Vàgiờhãyđểtôităngga Vàgiờhãyđểtôităngga Vàgiờhãyđểtôităngga
