,Wav_path,Lyric_path
580,38303439375f3337.wav,VậtlýTony Ngưỡngngộtạora Tấmngựctừtính Đểgiữmãnhđạn Trongvụtainạn Khôngđâmvàotim CủaTonyStark Sóngsóttrongvụkhủngbố Cả2lénlút Chếtạobộgiáp Mongmuốntrốnthoátkhỏi Nơiđángghétbởitên Wong-chuyêucầuquáác Phảilàmchohắn Nhữngquảtênlửa Cóthểhủydiệt Mộtkhurộnglớn Tẩuthoátthànhcông NhưngHoYisenbỏmạng
581,37373531305f3638.wav,Nayhóatheomâygió Đểlạithángtưởđó Đểlạithángtưmìnhem
582,37393432395f3139.wav,Yêuanhbaonhiêulần Emơimộttuầngặpnhau Baonhiêulàvừa Cólúctahaygiậnhờnvuvơ Anhchẳngnóicònemlặngim Emơimìnhđãhiểunhau Đếnbaonhiêurồi
583,38313237335f3339.wav,Ốiquáxáphiềnchạytớichạylui Thôicốlênviệcgìmàkhó Nếukhóquáchớcóbỏqua Tahãyvuivìmìnhcònhát Tahãyvuivìmìnhcòncười Cólúchếttiền Đãthếcònxui Mộtngàymặtmàycaucó Ốiquáxáphiềnchạytớichạylui Thôicốlênviệcgìmàkhó Nếukhóquáchớcóbỏqua Tahãyvuivìmìnhcònhát Tahãyvuivìmìnhcòncười
584,37393436375f3537.wav,Ởđâychẳngthểrờixa Đểanhđượcngủyên Vớiquákhứđờimình
585,37373732305f3538.wav,Bạctiềnxahoa Không mua… Nổihạnhphúcđâu.
586,38313736305f3537.wav,Mỗingườirờixamãi Hoakiarồicũngsẽ Đếnlúctànphai Yêuairồicũngđếnlúcnhạtphai Thôicoinhưduyênlỡlàng Emvềsangngang Hoakiarồicũngsẽtàn
587,37373832365f30.wav,Khitừnggiọtnến Lặnglẽrớtvàođêmxa Emcóthấy Thờigianđangquađivộivã
588,37343838395f3231.wav,Nơisàigònnày Quáchậtchội Nólàmcuộcsống Anhlắmlem Nhữnglờinói Phôbàytìnhcảm Emđừngnghĩanhcắccớ Anhcóthể Đánhvầntráitim Bằngtừnhờơnhơsắcnhớ Anhghétôngtrời Choanhvàemgặpgỡ Sauđóbắt2taxanhau Anhnhưloàicá Lênbờtậpthở Thếgiớinàythậtto Nhưnganhchỉyêu Mộtphầnnhỏ Phầncònlại Sẽchămsócem Vàlochoemnhưthếđó
589,39323137355f313137.wav,Nhưngrồianhsợ Làmìnhkhôngđủcanđảmđâu Emà Anhkhôngmạnhmẽđược Cứngrắnđểgiấunướcmắt Ởtrướcmặtem Đểchonhẹlòngbước Bướcthêmmộtbướcnữa Đượcchưalầnnàymìnhrờixa Khôngthểyếumềm Rồiđôitalại Tìmđếnnhautừngngàyqua Thìsailầmvẫnnốitiếpsailầm Cứthếthìthôithà Chấpnhậnmộtlầnđau Màmìnhkhôngmangnợgìngườita Thoángquatìnhyêuđó Hãychovàoquákhứ Đểrồinếulỡmộtmai
590,38313638385f3532.wav,Cuộcsốngcótốtkhông Cókhỏekhông Chẳnghồiâmvềđây Chẳnghỏithămthếsao Mộtcâuquantâmnàothấyđâu Huynhđệơihuynhđệà Vìcuộcsốngởnơiđâybìnhyên Trầngianphongba Độcmìnhnơixứxa Chờđợitinanhhuynhđệơi Huynhđệơihuynhđệà
591,37353436355f3230.wav,Mộtngườibuồn Cuốixaphươngtrời Ngườinhỏlệ Từngđêmđơncôi Đoạnđườngnàođó Tađãyêungười Đoạnđườngnàođó Aiđãyêuta Giờthìhaiđứa Khôngcònđónđợi
592,37383535395f3239.wav,Hônanhtôimuốnđượchônanh Lạthaytôinhưhồnmây Vươngvấnmộtkhungtrờirấtxa Lạthaybaotianắng Khẽhátlênđôibalờitìnhca Thìthầmngọtngàovớitôi Rằnganhluônkiếmtìmmộtbếnbờ Thìthầmngọtngàovớitôi
593,37343434315f3439.wav,Ngàyhaiđứayêunhau Emxingửilạianh. Emơi Haiquảtimvàng Mộtcănnhànhỏ Chỉlàhưvô Nênem Mớihiểuđượcrằng Tìnhtrênnhânthế
594,38313737335f3831.wav,Mộtlờithương Mộtlờiyêu Lầncuốicùng
595,37343533305f3633.wav,Giữa đường phố thân thuộc Làvìtôi Hôm nay cô đơn giữa đời trôi Rồicónhữngđêmmưa Nằmnghecâucarấtxưa Từradiophátlên Nghethậtbuồn Ngườilớncôđơn
596,37323731395f3937.wav,Theocơnmưarơirơitheo Phicơmangem Theothậtxa
597,37313839315f3639.wav,Mưalạnhtiêuđiều Dưâmvanglên Tiếng..thutrongchiều Tìnhyêu Xavúttầmtay Từđây Tanhớ...emnhiều. Dưâmvanglên Tiếng..thutrongchiều Tìnhyêu Xavúttầmtay
598,3130313536305f3133.wav,Đậptanngungơ Vìđờithậtquá Nhiềudốigian Lạikhócsaochứachan Tráchaibâygiờ Contimmệtrồi Vứthếtmọithứ Quênđiđượcchứ Đừngnhìnvềnơiquákhứ Đừngchạmvàonỗiđauđãqua Hoangtànxótxa Mongchờmộtphút Chotôivềnhà Ngàymaisẽchẳngđổidời
599,3130303933365f38.wav,Mèomáycóchúttàilanh Bémàuvàngvàđôitaimàuđỏ Cònchiếcvòngcổ Củabémàuxanh Khisựquậyphá Củangườianhđangậpđến Thìcũnglàlúcemgáinày Đếngiúpđỡ Trởthànhanhem
600,37343135335f3430.wav,Emđithậtxa Vàtakhôngcònemnữa Thấpthoángdướiánhđènđường Bóngdángmộtngườiđộimưa Làgãsitìnhvẫnhátemnghe Mỗikhiembuồnbã Sayđắmnụcười Đếngiờvẫnkhôngthểbuôngra Vẫnnhắctênem Mỗikhinghebảnkisstherain Dẫubiếtsaukhúcnhạcnày Mãimãikhôngthểmơđến Emà!Ngàymaidẫurằngaiđó Cólàmemtuyệtvọng
601,37393231385f39.wav,Sángcaotrêntrời Nụcườixinhtươisáng Nhưhoahướngdương Lạnhlùngembướcqua Muônhoatươitrongveo Bỏlạianhngấtngây Trongcơnmơmìnhanh Mộtcuộctình
602,3131393639345f3839.wav,Thươngthaychonàng Buồnxanhânthế Náuthâncửatừbi
603,37393932325f3230.wav,Hạnhphúcđongđầylàcáitếtsumvầy Lálalàlálalàlálalatếtđongđầy Lálalàlálalàlálalatếtđongđầy Thịtkhohộtvịt Nămnàonhìnmàkhôngphátngán Thêmbánhtétbánhchưngrồicáckiểu Ănxongđừnghỏitạisaomậpquáđáng ChúTámbànbênlạiđứnglên CôTưcôSáuởkếbên Nhạcquẩytưngbừngvànămcũđãquarồi
604,37383538375f3439.wav,Bằnglầmlỡvìyêu Thìthôianhđừngkhóc
605,37353232385f313032.wav,Ừthìanhrấttốtnhưng Thanôiừthì Emrấttiếc
606,3131393430385f3237.wav,Ngườitìnhđànhlòng Tìmvềnhữngáiân Bênngườiyêuchoemniềmvui Nhìnđoạnđườnghômnaysaobuồntênh Từngbướcchânanhnghe Chuacaytannátlòng Mongsaocuộcđờinàng Sungsướngvuibênnhunglụa Nhiềuvậtchấtxahoahoài
607,37373635355f3132.wav,Choquênđiđôimắtưutình Ánhmắtđắmđuốiđôimôiđammê Đôitaybuônglơi Emyêuđãgiếtta Trongmộtđêmumêbuồn Vìyêuemnênta Đãhóangâyngôrồi Mỗisángmỗitốitađiêntasay Vớibóngem Đãthếnhữngnỗi Đauthươngchuacay
608,38303634395f313139.wav,Cònngồichờmưa Langthangmuônnơi Khônglongàydài
609,37393134335f3238.wav,Bởitrờiđấtmãiluônvẫnxoay Vàcuộcsốngbonchentừngngày Vìlạychúaconluôntinyêu Dùbângkhuângloâumọiđiều
610,37363930315f3934.wav,Sautấtcả Vàtacònyêunhauhơn Sautấtcả Đólàvìhaitayêunhau Hiểunhaucầnnhau Cònnhữngcôgáikhác Anhkhôngcầnđâu Cóthểnhữngcôgáikhác Cónguờihơnđuợcem Nhưngmànguờicầnsự Chechởcủaanhlàem Vìanhsợnhữnglúc Emvấpngã Chẳngcóngườiđứngđỡphíasau Chonênanhluôn
611,3130303831365f313136.wav,Đùamơnman Mónquà Ngàymùng1tháng6 Dànhchothiếunhi Agiftforyou MộtbàihátLynkLee Viếtriêng Dànhtặngcácem Babe Nắnghè Cùngvớilàngió Đùamơnman Mónquà Ngàymùng1tháng6 Dànhchothiếunhi Agiftforyou
612,37343437365f3332.wav,Anhnghèo Biếttínhlàmsao Thìthôinhéem... Anhcócònyêu Emnhưhôm...nào... Còn...nhiềuemơi Nênlắm...khổ....đau...... Anhmuốnxaem Thật..sao... Thôiđành
613,37373832365f3234.wav,Chotanhớmộtthờitraitrẻ Saomùathu Cònvươngtrongmắtem Chotatiếcmộtthờixađếnthế
614,37333531325f3233.wav,Emđangchờanhxâymộngkếttơ Ngàyanhđến Ấmlạimùađônggiálạnhmịtmờ Ngàyanhđến Cánhhoavườnemngáthương Sẽkhôngcònnhữngubuồn
615,37363233395f3636.wav,Anhyêuemrấtnhiều Vềđi Anhthathứqualỗilầm
616,37343333305f3138.wav,Vàkhôngnênhivọng Khôngnênchờđợihênxui Màthứctếlàmìnhđangđivòng Vềlạinơibắtđầu Tacườivìđờilạisangtrang Vàtrongmensaytathấymáitóc Giọngngườicònvangvang Cólẽkiếptrước Chắchẳntalàmộtkẻ Xấuxabạctình Đểchokiếpnày Mãitìmbắtbóngtrikỉ Màbiếtđâulạchình Sẽkhôngcóhạnhphúcnào MangtênGãđiênvôcảm Sẽkhôngcótìnhyêunào Đủsứckéoanhkhỏihốgiam Vìtacònđiên KhiTráitimcònyêuthương!
617,38313631335f3634.wav,Thìsẽbớtđauđượcítnhiều Nhìnemđaunhiềunhưvậy Anhthấyđãvừalònganhchưa Lờinhạccấtlêntựanhưaioán Vangkhắpcảlốicũngàymưa Tựcứavàotimhàngnghìnvếtcắt Bằngnhữngcatừthậtđớnđau Anhđừngvềđâythêmlầnnàonữa Đừngkhiếnvếtthươngxưarỉmáu Ngườibênaivuitaytrongtay Ngườiđâunghĩsuyemnơinày Vàngườicùngaixâyhạnhphúc Đâucònnhớchinhữngngàyxưa
618,38323039345f3639.wav,Nhữnggiọtnướcmắtcònchứachan BiếtvềđâumiềnTrungơi Ngoàikiamênhmôngtoànnướclũ Lũđiquarồicònlạithươngđau Chỉcònbónghìnhchađãcũ Đâuchỉmấtmátvềvậtchất Cónhữnggiađìnhnàocònai Hỏitrờicaorồilạihỏiđất Đấtơiquêmìnhlàmgìsai Đấtlặngimkhôngtrảlời Trờichomưalũtrờiquênchưa Trờixanhđauđớnchỉbiết Lặngthầmrồilạiđổcơnmưa ThươnglắmmiềnTrungơi
619,37333431345f3437.wav,Chếtchotìnhyêusẽbấttận Chẳngcóbaogiờemthấyânhận Chỉcầnanhbiếtemluônhằngyêuanh
620,37333235315f3131.wav,Từ thuở Thiếuđôitaymềm Biếtnơiđâu Màtìm Nhiềuđêmcôđơn Tựasongcửanhỏ Nhìnngoàimưatuôn Nghesaolạnh Vàohồn Mấynămcáchbiệt
621,3130333133345f3837.wav,Thìthếnàocũngbịviênphấnvàođầu Màkhôngthểnékhỏi ThầytôiđóThầytôiđó Ổngkhôngbao Giờmàđánhtrượt Bởitôiluônlàmụctiêucủathầy Màkhôngthểnào Màtránhđược Nhưngđổilạilúctôinảnchí Thầyluônđộngviêntinhthần Thêmvàođólàsựanủi Từnhữngbạnhọcthântình Xincảmơntấtcảđiềuđó Cảmơnnhữngngườiđưalối Cảmơntìnhbạn Vàxahơnthếđểbiết Tìnhyêuđôilứa Tráchnhiệmcủatôi Chẳngcógìkhác Ngoàihọcthậttốtđể Cóthểđổilấy
622,37383631365f38.wav,Lặngnghenhữngtâmtưnày Làtianắngấm Làemđếnbênanh Chovơiđiưuphiền Yesterday Nhẹnhàngxóađibaomâyđen Vâyquanhcuộcđờinơianh Phútgiâyanhmongđến
623,38313430325f3436.wav,Dòngngườiđitheoemlặngthầm Lệđắngtronglòng Mộtcànhhoaxưaanhcắm Dướilưhươngtênngười Ngườimàanhluônyêuthương Mộtđờimãikhôngđổithaylừadối Nhìnnàngtimanhđaunhói Nóikhôngsaonênlời Huyệtđàochônsâuthôiđôita
624,3130333133345f3232.wav,Nhữngkỉniệmcủagiờrachơi Căntinbâygiờđãđổimới Chẳngbiếtlàxâylúcnào Cũngkhôngbiếtlà Nhữngthằngbạnhọc Giờrasaolúcnày Đãquarồingàyấy Nhưngsaolạicứngồitiếc Thầmthươngngườicongái Cũngbởivìtạicứngồiliếc Mà... Nhỏlàtổtrưởngnên Khitôigiỡnthườngvẫnla Cứnhưghéttôivậyđó Nhưngmàtôibiếtlàvẫnthương Tuổihọctròcủatôi Nhữngkhoảnhkhắcthậtlàquý Thầycôbạnbèvẫn Luônyêuthương Dùhọtừngnóitạisaotôilỳquá Làmsaoquênhếtnhữngkíức
625,38313339305f30.wav,Vuốtvuốttócvàgel Đigiàysalenên Anhkhángầu Cómuốnxuốngphốdạochơi Đivòngquanh Cùngnhauđóđây Thấylắmmốimàsaoanh Nằmkhôngchèoqueotốingày Emcóthíchthầm Anhlàdânmiềntây Màguđẹptrailạlùn Caomộtméttám Chỉcóthiếuhaiphân Dángngườinhỏnhắn Chỉhơingắnhaichân Tấmthângầygầy Bodyđầyngấn Tàitửgọianhbằngthầy
626,38313634305f313138.wav,Lớnvớimẹmình MuốnđáđítbàvàKatakuri Luffytuyênbốlàm VuaHảiTặc Vượtquagiớihạn CủabậcHaki Anhemtrongđội Thìaicũngbiết Vềviệcmiệnganh Nónhưthếnào Họkhôngghétbỏ Haylàchếgiễu Luôndànhtôntrọng Lạicòntựhào Sửdụngthuầnthục 3loạiHaki Màhiếmcóai Làmđượcviệcđó BiếtbăngLuffythoátLottoLand
627,37363334395f3131.wav,Emcứxarời Vộivàngembênngườimới Cónỗinhớkhôngthànhlời Anhyêuemyêuthếthôi Cókhổnỗigìemcũngđã Rờixaanhmấtrồi Anhbiếtcốgắngchỉlàthừa Emcũngđâucómuốnnghe Vìcảmgiáccủaem Vớianhđâucònnữa Anhmuốnnóihếtnỗilòngnày
628,37343739335f3734.wav,"Nóthấyđiếuthuốctrêntay Vàhọđangthởkhói Khôngcònnhưtrước Giađìnhkhôngcònnhưtrước Lờimẹnóilàđúng Hoasẽúngnếuchovàodưnước Bịtrấnsạchbóp Nótựbiếtđườngvàolớ Khônghênvìbịkêulên Vàbịnêutênvìbàitậphômquaquên Vàbảngtênchưađượcthêu Nên.. Đường đời này trêu thênh thanh Mênhmangngườithìđeotang Người thì sang trang nhưng Hoangmangthì""đeo""vàleothang Đồng hồ lại reo vang *****  Nheo mắt vì có mail sang : "
629,38313834385f3335.wav,Emrumấycâuhò Aibuôngtínhtangtangtình Đaunỗilòngngườithaphương Đànbuồncungđiệuoánthương Bêncầutrelắclẽonămnào Emơinhớemlâurồi Anhtrởvềlạiquêhương Hoaxưaemquênthậtrồi Giờnóđãphaisắchương Emđixaquêthậtrồi Giờchỉmìnhanhômnhớthương
630,37383835385f39.wav,Cuộctìnhnày Anhnghĩemnêndừnglại Vìhọđãcómộtngườithứhai Emthậtlàngốc Đểcốchấpyêumộtngười Màngườiấyđâu Cómangchoemniềmvui Vậytạisaophảicốyêunhau
631,37373734335f3236.wav,Vìemyếuđuối Muônđờiemvẫnyếuđuối Emchehếtđi Bằngnhữnggượngcười Chẳngđểainhậnra Rằngemyếuđuối
632,38313136365f3532.wav,VịthếcủaD.Garp TrởthànhThủySư ĐôĐốcmớiđúngtrình Ôngkhôngquantâm Địavịaichomình Bởithứôngyêu Cólẽlàgiađình HuấnluyệnCobylên Mộtđẳngcấpkhác Khônghềthuakém VớitênHelmeppo Tiếnbộcựcnhanh Chỉtrongthờigianngắn Đúngkhônghổdanh ThầycủaLuffyohh ĐốiđầuRogerngang Tàivàngangsức ThìchắcRâuTrắng
633,39323433325f3733.wav,Ngườitađãthayđổi Chờngàyemnói
634,38303832305f3839.wav,Chỉcònnhữnggiấcmơquáxavờirồi Chẳngthểyêuhếtđờinày Thìxinđượcchechởemkiếpsau
635,37343333305f3535.wav,"Tâmhồnnghệsĩtaxincấtlại Thờithếđảođiên 3phútchoem,3phútchota Cùngtrútbỏtâmtình 3phútđểtachạmtớiđáylòng Củanhaukhôngquatấmkính Nếutalàngườiđếntrước Emsẽchọntaphảikhông? Giánhưmìnhgặpnhautrước Thướcphimđãkếtphảikhông? Lắmlúctựcămthù Lắmlúctựđộngviên Lắmlúctanằmngủ Vẫnmơchiếcváytrắngrộngviền Emmặctrongngàycưới Tấmthảmđỏbàydưới Takịpnhìnthấyngười Bướcđếnvàđeochiếcnhẫncưới Mộtngườithậtxalạ"
636,38313634305f3539.wav,DùbiếtMũRơm Phátantiệccưới Đúnglàconthì Phảigiốngmẹ Vìthíchđồngọt Cùngđồănnhẹ Khẳngđịnhđườnglà 1nguồnnănglượng Nênănđúngbữa Đểcósứckhỏe Thíchăncôđộc Mộtcáchriêngtư Rấtghétđểai Phảinhìnthấynó Vìtínhănuống Cẩuthảvàhư Lẫnthấyđượcmiệng Anhănlúcđó Mongmuốncóngoại
637,39323632345f3733.wav,Vàngoàikia Baonhiêungườilămle Đòithựcthicônglý Khimànétquyếnrũ Đãcướpđicontimhọ Nhưngcôluônchốibỏ Vứtvàomộtxó Rồicứngàyquangày Côcứcắmđầuvàolàmviệc Côchạyrấtnhanh Nhưngthậtsựlàkhôngcầnthiết Rồitìnhyêulàgìcôquênmất Trongmộtphútnàođócôquên Luôncuộcsốngthật
638,38303439375f30.wav,Làcontraicủanhà Côngnghiệpcựckỳtàiba ĐượcsinhratạiLongIsland Trítuệsiêuphàm Lạicòntàihoa Làcậubémệnh Danhthiêntài TonyStarkkhônggiốngmộtai Họckỹthuậtđiện Ởtuổi15 Vàcóphongcách Làmviệchiệnđại Nhậnbằngthạcsỹ Điệnvàvậtlý Trongthờigianngắn Cóvàithànhtựu Nhưngdobấttrắc Chamẹông Đãmấttrongmột
639,37303538375f3432.wav,Aihamsốngtronglạcphú NhớrằngChúađangđềnbù NhớrằngChúađangđềnbù
640,38303131315f3532.wav,Vớicơnácmộng Đêmđócònđó Mangchocúsócnhócnày Rồiphảikhổ Nólớnlêntrong Sựthậtganhghét Nhiềungườimuốngiếtnó Ngaylúctừnhỏ RồinóthuầnphụcđượcKurama GiảicứunhiềulầnchoKonoha Biếtbaotrậnchiến
641,37363734325f3639.wav,Mộtmùađôngêmđềm Mộtmùađôngemđứngđó Mộtmùađông
642,37343430355f3533.wav,Rồithấyemyêuthươngbênngười Rạngrỡđôimôicười Chợttôithấy Ngàyrồilạingàyqua Chỉcònlạimìnhta Khicơnmưachợtđến Anhđưataytrongvôthức Bóngemdầnxa Anhđứngbênlềcuộcđời Nhìnnướcmắtemrơi Khixanhaukhônglàlốithoát Thìxinemhãyquayvề1nơi Làanh Khiemcần1ngườiởbêncạnh
643,37303634355f3436.wav,Tronglòngđangvươngvấngì Lẽnàochiataynhưthế Khôngmộtlýdo
644,38303832385f3435.wav,Anhngâyngôđợi Cònemcứmãichơivơi Vẫndõitheoemtừngđêm Chỉngủquênkhianhchợpmắt Vẫncứonlinethậtkhuya Lặngngườikhiđènemchợttàn Giờemđangởchốnnao Tậnlònganhtựathétgào Cứcoilàanhvàem Chỉđangchơitròchơi Emtrốnanhtìmem Vẫndõitheoemtừngđêm
645,37363434335f3134.wav,Chúcemtìmđượcngườitốthơn Tìmconđường Emtừngmơước Ngườiấysẽ Chonhiềuhạnhphúc Màbấylâu Anhchẳnglàmđược Đãcốgắng Nhưngkhôngthểđược Emđừngquantâm Ngườiđãdừngbước Anhthảmình Vàodòngnướckia Làconthuyền Khôngbờkhôngbến
646,37393037335f3335.wav,Cóbaogiờanhnghĩvềem Vềnhữngđắngcay Emđanggánhchịu Từngngàytrôiqua Lànhữngnỗiđaukhôngphainhòa Cóbaogiờtrongmơvộivã Nhìnkhôngthấyemanhđãđitìm Nhưemtừngmơ Emtừngkhócvìanh
647,37393935375f3530.wav,Khinhữngđiềuấybâygiờdưthừa Anhkhôngtheođuổiemnữa Anhkhôngchờhoàicơnmưa Anhkhôngcầnquantâmnữa Khinhữngđiềuấybâygiờdưthừa
648,37373837305f3137.wav,Tráitimtacùngướcmơ. Hãycấttiếngháthânhoan Mừngngàytuyệtvời Hãycấttiếnghát Yêuthươngngười Vàcuộcđời Hãycấttiếnghát Thêmcaođợichờhòabình Tráitimtacùngướcmơ.
649,37323335375f3535.wav,Cólúckhiđổithay Đườngtìnhaihay Cónhữngđauthươngmàthôi
650,3132313035355f3936.wav,Khônhồnthìquađây Anhđâurồi Khônhồnthìquađây
651,38313332335f3133.wav,Rồitasẽcónhau Mấyemgái2020 Cócáiguănmặthởhangnè Quầnngắnthìcứbósát Vòngmộtthìcứnởnangnè Bướcvàotrongshow Mấychịemmìnhcùngnhúnnhảy Mặtphênhưlàhútcần Nênnhìnemnàocũnghếtxảy Khiđêmxuốngembướcrađường Mặtemtrắngnhưgiấytreotường Miemcongbờmôimàuhường Thấyemlàmuốndắtlêngiường
652,37323633355f3239.wav,Suốtđờimìnhanhthôi Emđãtừngnóichodùđôita Gặpsónggióhaycóbãotố Tavẫnkhôngxarời Màgiờđâysaoanhlẻloi Mongnhớemsuốtnhữngđêmdài Lòngthaothứcanhnhớvềngàyxưa. Anhmuốncóemởtrongphútgiâynày
653,37383735335f3535.wav,Gieosầutrênyêuthương Côđơnanhđi
654,37333737325f3434.wav,Cònhơnphảimangđắngcay Vàđôitaphảixacáchnhau Đểbênngườiemđược Hạnhphúc Giờđâybênanhem Cứnhớmongmộtngười Làmcholònganhnáttan Lờiyêuthương
655,38303832305f3133.wav,Cólẽlàemkhôngthuộcvềnơinàynữa Anhướccómộtthiênđường Dànhchohaita Nhưngquyluậtvàtựnhiên Khôngchừaramộtaicả Dừnglạilàlỡmộtđời Khihơithởđặttrênđây Đãđicảmộthànhtrình Nhưngkhôngvượtquanổiđêmnay Anhnợemmộtcuộcđời Đầysựchânthành Cónhữngđiềuchưakịpkểhết
656,37363436365f3432.wav,Yêungườimàngườinàocóyêutôi Lờiyêutựaángmâytrôi Chótlưỡiđầumôingườiđãquênrồi
657,37393537385f3130.wav,Emquenchàngtraiphốhoa Tưởngchừngthiếttha Cuốicùngbơvơ Khôngcamtâmanhnghĩđếnlúc Đểmìnhđếnnơibênem Vàlắnglochoem Nhưngngaykhianhhyvọngnhất Thìmọithứlạihóatrotàn Vìanhbiếtnay Đãcóthêmmộtngườikhác
658,3131393838315f313030.wav,Cònđâu Chậmtừngcâuhát Nhớmonganh
659,37353735335f3431.wav,Hátlênemngạigì Khúccakhôngnãonề Đờichỉvuikhitâmtưtuổitrẻ
660,37303639335f3137.wav,Cònvươnmìnhtrênlá Nhưbaonụhoa Ngátxinhmôiemcười Nhưxuânchờđông Tìnhtacònxaquá Nênanhchờem Chẳngbiếtđếnbaogiờ Đêmnay Từngđànchimtrắngvề
661,38303130395f313331.wav,Beerus-samacóthểthuacậu Nếunhưxảyra Mộtcuộcchiến
662,37333133335f3739.wav,Cuộcđờiphongba Nhớthươngvề Kỷniệmngàyqua
663,37303137375f3131.wav,Dùđờimìnhcòndài Nhưngngàyvuichóngtàn Tathươngnhauđithôi Chomộng Khôngvỡthànhđôi Từkhianhlàlínhchiến Ítvề Thămghénhàem Khôngcònnghe Tiếngcườithâuđêm Buồnơisaolàbuồn
664,37373439325f3637.wav,Dùthươngembaonhiêu Cũngvẫn
665,37323834385f37.wav,Mùaxuânsangtachúcnhau Nămmớiđếnmongbaongười Hạnhphúcơixinbayvề Xoá tan bao buồn lo âu  Tanhấccạnchénrượuấmlòng Chúcnhaunhữnglời
666,37373436325f3633.wav,Làmsaoemcườivui Làmsaoquênđượcanh Anhđãchoemvếttìnhđau
667,37393132355f3132.wav,Dựavainhau Chonhauyênvui Ấmápcuộcđời Tìmmôinhauchonhaurãnát Rãnáttimđau Vừađôitayướcmuốntùđầy
668,37353734385f3432.wav,Bayxatầmtay Yêudùlàxaởnơiđâu Anhxinđượcyêu Xadùthậtxanếuđôi Tayêunhauthậtsâu Muônnghìntrùng Khôngchiacách Đôimìnhcùngyêunhaumãi HỡiEmvìtìnhyêuAnhsẽ ChờEmdangvòngtayvà ThứthachoAnhngàyấy
669,37353935305f3438.wav,"Connhớbiểnxanh nơimàcontừnglớnlên Dùcóđixaquêhươngcáchmấy cũngluônphảinhớđến Nhữnglúcvuihaylúcbuồn luônthảtâmhồnrabiểncả Nơiyênbình,nơigiảitỏahết nhữngtâmsựcủalòngta Connhớnhữnggìđẹpnhất ởtrongkíứccònđọnglại Vàtấtnhiêncùngnhữngnỗiđau vếtxẹohằnđóchưahềphai Conxinlỗiconbấthiếu cứ mãi làm 2 người buồn thôi  Nhưngmàđừnglo conhứa"
670,37383434325f3631.wav,Đôihướngcuộcđời Cólẽkhônggặpnhau Emvềkẻotrờimưamau
671,37373030385f3136.wav,Aibiếtđượclòngmìnhkhổđau Tiếngcòivang Còivangđểmanganhvềđó Lòngemnáttantheocontàu Tàuxakhuấtbóng Emngỡrằngmìnhcònchiêmbao Đườnganhđangđi Anhcónghecontimvừaý
672,38303034365f3138.wav,Cáimiệngmàybốcphét Kĩnăngthìsốtrét Màymuốnthànhthebest Tụitaokhôngchophép Vinhquangcủateamtao Khiếnchodanhtiếng Bọnmàyhéomòn Làkhiđốidiệntụitao Nhưchócụpđuôisợteohòn
673,37383935335f3639.wav,Làmâymuốntrôi Tựdođixa Vìngàyxưanúihiền Nênníuchânmâylạiđây Naymâymuốn Phiêuducùngcơngiókia Ừthìmâycũngbuồn Nhưngnúikiađaubuồnhơn Mâyđirồi Cỏcâychẳngcònhồnnhiên Chuyệntìnhmâynúibuồn
674,38303130375f3133.wav,Phútchốctiếngthéthànhhình Cũngcấtlên Nhữngkẻphiêulưubắtđầukỷnguyên Chinhphụcbiểncảsẽgọitên OnePiece Cácngườinổibậttiềnthưởngrấtlớn Sứcmạnhcũngtoànthứdữ KhiđócậunhócLuffy Giấcmơrakhơi Đâuđóvẫncòncấtgiữ Quảcaosuthậtgiốngtínhcậu Sứcmạnhtănglêncốgắngtừngngày ĐếncảTứHoàngmàcậucũngđánh CókhiKaidouphảicoichừngnày
675,3130343139395f313032.wav,Chovơiđi Nỗibuồnmantrá Mộtngườinơixađó Mộtngườivẫncònthahương Ngàymìnhchiatay Cắnchặtđôimôi Ngàymaidậy Trongnắngtrongsương Nơianhlàmlàgió Cùngvớicátbụithôi Phậnanhnghèo Muốnemhạnhphúc Phảilấythanhxuân Màđánhđổi Lờinhớlờithương Anhgửitheocánhchuồnchuồn Nhưngchuồnchuồn Cứrongchơimãi Rồimanglờihứa Aiđiluôn Yêuxakhólắm
676,38303237335f30.wav,Emvẫnkhôngthểhiểunỗi Tạisaomìnhcốchấp Biếtlàkhôngaisánhbằng Nhưngsaokhoảngtrốngvẫncốlấp Mộtthángrồihảanh Thờigiantrôinhanhthật Vẫncứchờvàcứđếm Nhữngthứmàemđãmất Cũngchỉcóanhlàquantrọngnhất Bâygiờemmớihiểubiết Khinàomớihếtđauhả Cũngchỉlàgiómộtchiềuthoángqua
677,38303634385f313037.wav,Dànhtrọnvẹnđểrồiđỡsầu Vàanhkhôngmuốnvềnhà Quađiệnthoạilàcâumởđầu
678,38313531315f39.wav,Lạcvàogiữamuônloàihoa Taytrongtaycùngqua Takhôngcáchxa Baongànmâyanhvẫnqua Vìnàngxóatanbuồnđau Cạchemđãmuônmàu Xóatanbaousầu Nụcườitavuicónhau
679,37333735385f3738.wav,Dẫulàthêmbaonhiêuthờigian Emchờmãi Emyêuanh
680,37373131345f35.wav,Đừngbuồngìnhau Đờisốngxungquanhtabaoniềmđau Thântraitavươnxaquêhương Tabiếtnóigì
681,37353032375f3931.wav,Mywayhah Myway.... Bópnátdưâmngàyqua.
682,37353630335f3337.wav,Nhưngtôicònnhớhoài. Khiyêuaidùaikiađãdễquên Nhưngtôicònnhớhoài.
